temp,hum,soil,lux,fan,light,pump
35.66,58.36,43.04,3341.05,1,0,1
28.92,81.03,73.3,445.95,0,0,0
38.24,51.19,40.74,2359.67,1,0,1
41.58,47.94,30.32,4456.86,1,0,1
21.22,95.47,85.59,0.0,0,1,0
38.61,43.22,28.79,4597.07,1,0,1
25.66,81.66,78.31,366.36,0,0,0
31.21,78.52,41.43,1058.11,1,0,1
24.89,85.42,61.89,138.09,0,1,0
28.32,66.67,43.85,0.0,0,1,1
20.2,92.65,82.41,27.96,0,1,0
21.21,80.83,56.68,24.75,0,1,0
22.82,71.69,69.38,183.51,0,1,0
35.71,68.79,37.23,2594.45,1,0,1
22.37,71.17,61.34,58.55,0,1,0
28.66,81.4,39.13,280.58,0,0,1
35.43,48.31,32.13,4891.53,1,0,1
20.93,86.47,91.0,0.0,0,1,0
24.7,59.35,39.21,106.77,0,1,1
31.28,55.66,43.9,219.48,1,0,1
19.67,92.39,84.65,0.0,0,1,0
21.49,79.97,59.21,0.0,0,1,0
33.21,76.99,65.02,544.82,1,0,0
31.18,70.47,68.14,783.92,1,0,0
26.25,80.98,55.89,0.0,0,1,0
25.7,65.61,47.9,0.0,0,1,1
39.08,48.27,29.8,4410.44,1,0,1
23.62,82.77,47.26,57.47,0,1,1
27.53,75.4,77.65,477.54,0,0,0
27.9,65.11,44.64,68.42,0,1,1
27.94,69.88,39.94,83.02,0,1,1
33.54,52.51,34.29,2715.06,1,0,1
20.52,94.54,78.96,0.0,0,1,0
24.66,74.21,53.33,438.07,0,0,0
29.39,64.95,41.22,0.0,0,1,1
20.17,94.99,85.49,0.0,0,1,0
22.88,83.87,64.21,0.0,0,1,0
19.92,88.64,86.78,0.0,0,1,0
29.43,66.42,48.76,0.0,0,1,1
30.72,68.76,65.88,658.69,1,0,0
26.97,76.71,51.69,155.35,0,1,0
33.81,60.15,36.46,2528.96,1,0,1
37.44,65.13,32.62,2510.7,1,0,1
25.1,80.4,59.26,0.0,0,1,0
36.3,66.12,31.81,2341.08,1,0,1
23.85,69.86,61.48,875.96,0,0,0
32.09,67.2,35.22,2098.87,1,0,1
20.5,89.37,86.2,0.0,0,1,0
25.77,84.25,50.03,556.36,0,0,0
26.94,76.51,66.27,430.56,0,0,0
32.21,62.88,37.52,3389.98,1,0,1
40.39,40.5,20.53,5000.0,1,0,1
33.01,59.3,34.32,3799.32,1,0,1
23.83,79.69,52.46,131.0,0,1,0
28.34,65.04,39.46,0.0,0,1,1
35.74,56.08,36.58,3532.88,1,0,1
31.8,71.19,47.32,1706.66,1,0,1
20.29,84.83,75.89,0.0,0,1,0
23.19,84.84,54.24,0.0,0,1,0
37.66,66.51,33.55,2332.58,1,0,1
22.4,81.04,59.96,0.0,0,1,0
28.77,82.09,72.62,627.31,0,0,0
31.56,71.81,67.23,343.85,1,0,0
28.02,77.57,59.44,471.71,0,0,0
22.2,92.05,82.63,0.0,0,1,0
29.18,64.47,45.99,243.05,0,0,1
23.31,78.21,55.03,0.0,0,1,0
37.05,63.57,36.68,2426.99,1,0,1
36.6,48.19,22.18,3731.41,1,0,1
20.19,87.22,89.48,0.0,0,1,0
20.24,83.89,53.61,0.0,0,1,0
35.6,62.05,30.86,2302.37,1,0,1
29.33,60.49,36.61,1812.66,0,0,1
19.61,80.79,84.1,8.22,0,1,0
26.16,76.3,58.55,0.0,0,1,0
25.48,84.23,52.33,4.81,0,1,0
33.87,70.71,66.57,970.81,1,0,0
25.49,63.55,45.35,102.76,0,1,1
40.76,50.21,36.78,4846.11,1,0,1
19.04,94.4,86.55,186.59,0,1,0
18.72,89.02,76.3,118.59,0,1,0
22.97,73.31,60.41,0.0,0,1,0
32.34,56.67,43.16,2708.26,1,0,1
28.1,59.33,42.6,13.65,0,1,1
33.83,69.62,40.8,2288.63,1,0,1
22.61,79.14,51.6,64.68,0,1,0
34.18,61.52,44.24,1906.71,1,0,1
28.12,62.89,41.04,121.12,0,1,1
23.21,85.37,54.17,0.0,0,1,0
26.18,73.17,37.97,0.0,0,1,1
20.52,94.01,73.91,115.62,0,1,0
37.13,49.27,19.98,4968.96,1,0,1
28.05,63.41,35.46,0.0,0,1,1
27.89,71.38,59.07,787.56,0,0,0
23.36,88.65,82.11,214.74,0,0,0
34.67,60.25,42.0,2154.39,1,0,1
39.78,49.22,29.2,5000.0,1,0,1
33.82,60.85,39.96,3354.56,1,0,1
24.33,74.1,57.8,216.44,0,0,0
33.76,58.96,35.94,1896.43,1,0,1
23.32,76.54,49.62,359.69,0,0,1
33.4,65.3,44.24,3426.49,1,0,1
26.49,69.07,41.48,0.0,0,1,1
24.46,68.75,50.1,720.74,0,0,0
26.1,68.98,40.01,81.35,0,1,1
22.22,78.75,48.83,118.72,0,1,1
40.32,47.01,23.56,4124.32,1,0,1
19.83,96.3,89.83,116.93,0,1,0
28.94,70.12,50.51,0.0,0,1,0
25.03,75.22,58.48,0.0,0,1,0
23.93,82.91,64.34,56.27,0,1,0
34.52,70.31,31.76,1682.8,1,0,1
24.85,78.43,65.67,0.0,0,1,0
38.64,52.71,27.63,3622.65,1,0,1
22.84,94.21,92.51,0.0,0,1,0
34.16,52.97,36.28,2358.75,1,0,1
40.54,53.6,25.56,4429.3,1,0,1
35.49,62.83,46.47,3580.43,1,0,1
25.0,65.88,51.06,0.0,0,1,0
34.3,51.88,30.95,1899.39,1,0,1
33.85,67.41,44.9,2298.04,1,0,1
19.44,85.42,87.7,0.0,0,1,0
24.39,91.22,87.05,187.89,0,1,0
32.18,76.19,64.59,669.82,1,0,0
32.92,53.54,29.71,1028.49,1,0,1
31.64,75.84,64.69,772.01,1,0,0
30.55,61.27,41.65,2383.52,1,0,1
31.15,67.52,45.84,80.66,1,1,1
24.69,79.54,60.22,180.59,0,1,0
37.62,64.44,39.18,3637.55,1,0,1
28.17,67.29,45.28,1.72,0,1,1
31.61,67.78,31.45,2028.71,1,0,1
28.81,69.47,55.02,101.91,0,1,0
23.57,77.53,45.9,0.0,0,1,1
29.43,67.19,51.97,83.88,0,1,0
32.93,56.11,38.55,3549.11,1,0,1
35.74,55.94,36.02,2565.82,1,0,1
22.31,90.48,89.57,0.0,0,1,0
25.51,83.27,46.71,0.0,0,1,1
23.29,81.59,54.52,48.77,0,1,0
24.69,65.31,44.38,0.0,0,1,1
34.28,55.28,34.74,2277.03,1,0,1
31.26,57.07,38.33,3467.72,1,0,1
17.52,94.48,80.74,2.91,0,1,0
31.33,71.74,37.87,1889.05,1,0,1
30.08,66.99,48.52,66.48,1,1,1
18.03,88.37,75.61,0.0,0,1,0
25.66,62.19,47.01,27.63,0,1,1
33.37,58.27,26.12,2293.83,1,0,1
29.41,58.38,46.9,2097.57,0,0,1
28.41,76.68,43.08,554.14,0,0,1
19.14,91.63,85.99,0.0,0,1,0
19.13,84.24,81.87,0.0,0,1,0
27.96,69.96,47.05,84.7,0,1,1
21.19,83.5,89.26,0.0,0,1,0
24.18,79.38,59.17,141.53,0,1,0
26.86,76.74,48.9,27.3,0,1,1
32.12,60.62,45.92,2836.53,1,0,1
30.85,58.64,42.06,2087.89,1,0,1
25.49,80.04,61.74,0.0,0,1,0
31.84,74.16,71.41,844.97,1,0,0
22.24,78.36,57.3,106.16,0,1,0
23.62,75.78,62.81,104.24,0,1,0
29.39,69.53,49.53,37.24,0,1,1
30.64,56.96,51.0,2756.23,1,0,0
29.19,60.99,51.66,2164.54,0,0,0
22.57,77.27,57.3,1.98,0,1,0
23.9,76.14,72.99,102.99,0,1,0
31.16,61.41,43.33,3203.91,1,0,1
25.6,80.17,56.74,67.42,0,1,0
31.85,67.43,36.08,2211.34,1,0,1
35.19,42.9,23.55,3951.67,1,0,1
22.31,73.06,54.94,252.32,0,0,0
24.1,73.99,63.78,0.0,0,1,0
17.99,92.38,89.5,0.0,0,1,0
31.58,54.49,42.5,1283.5,1,0,1
26.41,64.52,56.15,902.76,0,0,0
39.72,46.0,30.2,4691.87,1,0,1
22.82,67.88,58.17,0.0,0,1,0
24.35,82.14,54.93,0.0,0,1,0
23.58,81.04,52.28,152.43,0,1,0
21.32,74.87,54.74,0.0,0,1,0
23.42,81.43,57.76,188.5,0,1,0
27.67,65.17,42.72,36.21,0,1,1
30.33,75.39,46.37,1775.01,1,0,1
40.68,48.21,30.07,4772.01,1,0,1
36.43,55.61,25.39,3187.18,1,0,1
22.15,75.61,58.22,0.0,0,1,0
26.82,63.94,51.26,140.69,0,1,0
32.67,49.85,39.35,2286.96,1,0,1
23.18,85.59,49.11,95.32,0,1,1
38.74,64.41,34.86,2455.27,1,0,1
28.91,67.26,48.94,161.99,0,1,1
32.05,70.56,29.86,1398.0,1,0,1
27.78,67.9,41.15,90.55,0,1,1
24.14,78.77,58.93,171.95,0,1,0
24.52,85.91,56.71,0.0,0,1,0
30.87,64.29,51.48,1758.18,1,0,0
27.7,61.76,46.33,132.59,0,1,1
33.93,53.82,31.12,2728.71,1,0,1
26.41,83.18,59.65,0.0,0,1,0
26.26,75.02,50.98,421.75,0,0,0
21.69,88.21,77.37,149.85,0,1,0
37.81,59.13,37.36,2466.07,1,0,1
28.88,54.58,44.65,0.0,0,1,1
34.19,54.11,42.61,3651.33,1,0,1
34.03,60.56,32.0,2513.0,1,0,1
20.18,72.8,71.79,94.35,0,1,0
30.05,67.74,36.73,104.23,1,1,1
35.74,47.03,33.8,4747.25,1,0,1
31.88,59.65,50.21,2592.59,1,0,0
36.94,47.49,37.49,3524.25,1,0,1
21.6,78.95,58.98,14.46,0,1,0
27.28,62.98,46.73,0.0,0,1,1
23.68,74.97,60.14,0.0,0,1,0
24.66,72.96,63.07,72.35,0,1,0
23.36,81.36,51.24,17.65,0,1,0
28.03,62.55,36.58,53.09,0,1,1
18.67,87.96,80.96,300.4,0,0,0
32.25,71.05,63.94,711.56,1,0,0
23.07,79.29,63.69,122.0,0,1,0
29.3,55.85,41.17,2001.81,0,0,1
33.26,61.6,37.85,1718.73,1,0,1
21.52,90.46,82.66,27.89,0,1,0
28.26,64.71,43.98,0.0,0,1,1
22.13,82.64,46.57,77.62,0,1,1
33.15,57.21,23.59,2590.44,1,0,1
18.84,89.74,86.76,138.21,0,1,0
30.74,71.69,44.71,936.91,1,0,1
29.52,72.39,39.21,1390.72,0,0,1
34.8,69.44,39.18,2161.01,1,0,1
36.23,55.21,40.39,3523.73,1,0,1
34.79,52.27,35.6,2307.4,1,0,1
39.34,47.93,28.09,3752.9,1,0,1
35.88,69.49,33.27,2083.19,1,0,1
24.58,79.49,50.28,0.0,0,1,0
30.69,77.61,58.39,682.14,1,0,0
23.74,85.75,75.79,120.41,0,1,0
36.71,55.95,36.57,3337.38,1,0,1
34.03,60.48,43.12,3637.26,1,0,1
20.48,82.79,82.42,0.0,0,1,0
28.09,76.11,59.99,923.04,0,0,0
28.22,64.41,54.5,13.25,0,1,0
22.97,69.98,58.03,4.25,0,1,0
28.17,70.73,51.61,867.93,0,0,0
42.03,48.85,25.44,5000.0,1,0,1
26.41,70.7,59.03,962.92,0,0,0
22.77,84.17,81.26,28.31,0,1,0
26.69,83.72,51.91,0.0,0,1,0
33.09,70.57,65.63,707.48,1,0,0
28.82,61.56,44.17,103.17,0,1,1
21.79,91.03,91.92,0.0,0,1,0
23.12,71.65,62.35,113.2,0,1,0
22.54,66.58,60.1,0.0,0,1,0
23.09,79.37,53.36,72.87,0,1,0
26.52,65.55,31.98,0.0,0,1,1
22.23,86.03,68.11,72.41,0,1,0
20.63,81.37,53.05,109.29,0,1,0
19.13,89.92,79.82,0.0,0,1,0
38.33,55.17,36.84,2389.47,1,0,1
39.43,54.05,31.69,3968.68,1,0,1
18.18,81.39,87.5,92.9,0,1,0
26.37,63.56,47.41,0.0,0,1,1
34.78,71.2,28.66,2504.49,1,0,1
25.14,63.2,44.84,297.88,0,0,1
36.87,52.0,20.43,4403.04,1,0,1
21.87,80.45,51.75,0.0,0,1,0
28.65,71.65,50.39,0.0,0,1,0
27.85,66.49,38.88,119.5,0,1,1
39.92,40.6,20.62,4908.39,1,0,1
23.15,73.18,60.75,203.8,0,0,0
23.54,71.68,57.19,0.0,0,1,0
22.39,76.65,53.17,0.0,0,1,0
23.65,74.04,59.27,0.0,0,1,0
39.82,49.08,26.4,4929.81,1,0,1
25.16,82.4,65.22,613.44,0,0,0
31.65,56.95,35.25,1877.29,1,0,1
18.29,92.66,81.14,0.0,0,1,0
25.78,60.68,45.05,0.0,0,1,1
30.17,63.9,37.65,635.7,1,0,1
22.92,84.09,54.2,0.0,0,1,0
34.9,65.17,42.75,2002.23,1,0,1
34.26,59.95,38.54,2541.49,1,0,1
26.81,64.39,53.85,176.15,0,1,0
25.74,81.32,52.45,0.0,0,1,0
28.6,61.19,51.17,2195.72,0,0,0
23.16,88.57,81.07,367.63,0,0,0
28.89,65.71,43.81,124.17,0,1,1
40.87,50.84,31.19,4985.02,1,0,1
23.82,74.85,59.39,149.82,0,1,0
36.18,61.12,29.82,2357.69,1,0,1
18.83,85.97,83.43,0.0,0,1,0
29.37,63.88,44.94,0.0,0,1,1
23.92,82.08,50.58,17.16,0,1,0
33.87,51.44,31.67,3573.7,1,0,1
30.45,51.1,46.41,1080.87,1,0,1
31.12,77.14,67.98,568.05,1,0,0
27.75,60.82,56.98,34.8,0,1,0
29.95,65.41,49.31,39.18,0,1,1
28.07,72.77,71.28,615.76,0,0,0
20.88,94.47,86.12,0.0,0,1,0
33.86,65.4,28.03,2521.87,1,0,1
36.46,51.99,23.84,3518.7,1,0,1
22.4,87.98,84.52,13.81,0,1,0
29.64,63.07,45.05,36.04,0,1,1
28.22,71.63,46.75,153.81,0,1,1
25.55,80.8,57.34,117.87,0,1,0
35.65,66.78,40.51,2363.24,1,0,1
26.97,67.22,39.01,0.0,0,1,1
35.56,50.7,27.62,4536.31,1,0,1
29.87,69.59,52.41,1338.16,0,0,0
26.21,90.66,73.98,424.43,0,0,0
18.85,91.41,83.88,0.0,0,1,0
27.34,74.12,55.35,668.35,0,0,0
20.85,99.24,86.13,0.0,0,1,0
28.37,62.59,49.02,45.04,0,1,1
24.62,71.51,52.85,0.0,0,1,0
29.29,68.17,49.56,0.0,0,1,1
33.22,59.7,46.23,1898.71,1,0,1
21.44,90.73,79.19,374.18,0,0,0
22.07,71.91,58.26,74.85,0,1,0
30.06,65.53,49.4,1340.09,1,0,1
23.4,81.33,62.46,51.61,0,1,0
24.28,78.75,48.1,12.28,0,1,1
30.76,71.03,48.21,38.03,1,1,1
41.94,40.04,24.93,4877.02,1,0,1
22.87,82.14,45.94,55.75,0,1,1
28.83,68.29,40.43,0.0,0,1,1
29.8,71.03,69.01,671.59,0,0,0
24.45,78.61,46.03,101.08,0,1,1
25.65,74.02,60.87,1049.81,0,0,0
21.21,99.54,78.31,0.0,0,1,0
32.74,67.49,41.94,2148.26,1,0,1
24.97,79.39,49.07,359.19,0,0,1
19.28,93.12,83.35,5.98,0,1,0
26.43,76.95,65.85,177.67,0,1,0
25.13,64.14,51.18,0.0,0,1,0
18.82,79.36,56.2,213.35,0,0,0
27.95,70.86,61.16,707.9,0,0,0
35.92,54.85,34.84,2633.53,1,0,1
41.17,48.42,29.52,4621.74,1,0,1
26.19,77.68,42.02,346.96,0,0,1
34.68,63.11,35.29,1842.51,1,0,1
19.44,88.15,90.61,0.0,0,1,0
36.47,65.04,29.23,2327.67,1,0,1
22.78,85.87,81.66,38.32,0,1,0
24.96,73.08,62.02,0.0,0,1,0
23.89,73.91,50.33,0.0,0,1,0
25.2,70.02,63.68,0.0,0,1,0
35.81,65.93,41.17,2044.67,1,0,1
38.63,44.22,27.06,4542.72,1,0,1
26.33,76.6,51.37,174.57,0,1,0
21.47,87.5,85.85,0.0,0,1,0
27.83,60.91,50.42,117.43,0,1,0
26.8,65.66,49.09,147.68,0,1,1
21.96,81.89,51.72,0.0,0,1,0
32.81,62.81,43.99,59.99,1,1,1
17.68,86.4,84.48,0.0,0,1,0
24.55,76.71,45.79,2.55,0,1,1
40.03,46.25,21.37,4820.43,1,0,1
26.61,82.79,56.13,541.44,0,0,0
36.36,60.65,26.36,2099.97,1,0,1
24.17,76.7,54.23,0.0,0,1,0
28.34,76.15,69.4,484.05,0,0,0
23.1,75.53,58.14,0.0,0,1,0
20.96,80.64,60.82,0.0,0,1,0
27.85,68.58,39.26,0.0,0,1,1
21.28,74.14,54.6,67.68,0,1,0
38.47,56.18,39.69,2812.41,1,0,1
23.11,71.52,64.34,0.0,0,1,0
25.22,67.8,65.61,0.0,0,1,0
35.93,53.25,25.83,3608.15,1,0,1
36.51,51.57,31.89,4057.31,1,0,1
26.99,68.01,47.2,0.0,0,1,1
26.38,77.81,67.82,565.2,0,0,0
29.11,63.75,41.17,0.0,0,1,1
30.38,63.52,47.78,129.3,1,1,1
29.66,81.83,75.27,473.66,0,0,0
17.39,86.01,90.33,0.0,0,1,0
27.66,65.16,43.55,0.0,0,1,1
27.23,66.85,41.69,0.0,0,1,1
38.1,51.01,27.98,3765.66,1,0,1
18.92,79.29,82.26,0.0,0,1,0
25.74,75.12,57.24,62.9,0,1,0
30.3,66.18,46.31,1495.17,1,0,1
21.47,74.2,57.9,51.08,0,1,0
26.64,79.84,55.12,243.99,0,0,0
24.69,66.08,48.16,766.31,0,0,1
19.67,88.5,79.51,75.29,0,1,0
39.27,52.38,23.43,4892.28,1,0,1
22.65,75.51,37.88,0.0,0,1,1
20.17,92.14,87.24,45.59,0,1,0
25.85,74.84,56.05,389.6,0,0,0
21.96,80.8,60.51,0.0,0,1,0
28.62,66.81,40.97,707.3,0,0,1
28.88,67.43,51.17,0.0,0,1,0
26.19,76.74,49.44,0.0,0,1,1
24.96,82.43,58.37,0.0,0,1,0
24.16,80.82,63.9,76.62,0,1,0
26.56,75.2,54.27,769.52,0,0,0
23.1,78.52,61.22,0.0,0,1,0
38.23,47.8,25.19,5000.0,1,0,1
23.91,79.75,48.58,0.0,0,1,1
25.28,85.24,54.39,0.0,0,1,0
30.23,65.58,49.97,67.67,1,1,1
24.69,72.72,52.79,73.32,0,1,0
27.69,65.37,47.67,52.31,0,1,1
40.11,54.09,26.71,4976.44,1,0,1
20.85,79.67,52.48,0.0,0,1,0
37.96,53.02,33.32,4983.53,1,0,1
23.23,69.77,58.93,0.0,0,1,0
23.12,78.33,56.2,168.57,0,1,0
26.27,81.9,81.71,284.8,0,0,0
23.46,89.18,79.23,0.0,0,1,0
27.05,66.01,44.04,1527.68,0,0,1
26.16,75.66,58.24,137.97,0,1,0
22.49,74.02,53.5,0.0,0,1,0
22.47,73.61,58.72,68.99,0,1,0
31.37,62.83,40.77,0.0,1,1,1
26.62,78.98,76.07,529.17,0,0,0
20.13,84.44,88.28,0.0,0,1,0
30.33,59.55,44.83,1277.81,1,0,1
26.88,65.96,44.54,197.93,0,1,1
28.9,63.18,48.44,49.05,0,1,1
24.74,70.13,52.14,282.16,0,0,0
32.35,70.86,65.75,694.15,1,0,0
27.34,62.85,50.86,0.0,0,1,0
20.44,90.38,84.1,22.61,0,1,0
31.31,70.13,63.77,976.1,1,0,0
19.4,96.59,81.84,45.47,0,1,0
23.11,76.48,55.32,58.91,0,1,0
37.41,67.37,36.02,2497.11,1,0,1
22.77,78.22,59.82,0.0,0,1,0
23.86,76.43,46.42,231.86,0,0,1
18.4,92.69,84.4,0.0,0,1,0
22.38,69.27,61.84,22.15,0,1,0
33.76,76.54,74.39,963.23,1,0,0
19.57,84.54,90.46,146.18,0,1,0
30.97,64.87,48.62,0.0,1,1,1
27.55,63.16,44.09,162.84,0,1,1
33.59,58.23,33.81,2796.93,1,0,1
24.23,79.56,42.88,197.79,0,1,1
37.52,55.08,33.98,4205.03,1,0,1
24.08,88.64,48.91,0.0,0,1,1
19.23,86.08,89.69,0.0,0,1,0
36.49,53.3,25.41,3189.98,1,0,1
27.35,64.34,48.52,78.29,0,1,1
38.08,43.46,25.04,4592.15,1,0,1
19.12,91.38,81.05,144.75,0,1,0
28.83,75.1,70.53,648.99,0,0,0
38.35,45.92,30.82,4669.94,1,0,1
23.7,76.94,57.36,9.87,0,1,0
22.72,92.01,81.31,82.54,0,1,0
31.25,68.92,74.18,743.14,1,0,0
32.74,69.09,44.16,992.07,1,0,1
34.69,61.54,39.79,3560.74,1,0,1
31.85,63.63,40.06,2094.66,1,0,1
28.1,59.94,43.49,7.26,0,1,1
22.26,85.5,88.35,0.0,0,1,0
20.57,91.11,81.33,0.0,0,1,0
26.9,83.78,62.69,0.0,0,1,0
33.01,60.29,39.27,2353.64,1,0,1
27.53,68.57,43.61,187.55,0,1,1
32.66,55.89,59.62,2924.21,1,0,0
28.64,64.56,44.77,103.45,0,1,1
22.61,76.32,55.93,0.0,0,1,0
28.89,64.83,44.34,0.2,0,1,1
28.6,61.08,46.56,0.0,0,1,1
24.14,73.86,54.99,47.44,0,1,0
19.63,90.79,91.3,0.0,0,1,0
22.88,82.16,55.82,149.99,0,1,0
23.5,75.28,45.35,119.92,0,1,1
26.15,64.1,42.48,125.84,0,1,1
35.39,60.11,41.15,2324.35,1,0,1
31.21,67.88,39.67,212.83,1,0,1
28.63,68.02,52.8,1727.49,0,0,0
29.11,69.91,48.95,0.0,0,1,1
18.22,88.91,80.11,26.37,0,1,0
27.94,67.0,47.03,0.0,0,1,1
26.91,83.32,52.86,576.19,0,0,0
34.33,52.91,32.0,2510.46,1,0,1
27.34,64.16,47.97,19.28,0,1,1
34.92,67.61,40.04,3628.38,1,0,1
23.62,80.79,56.74,0.0,0,1,0
17.66,82.39,84.11,0.0,0,1,0
29.15,63.27,47.47,0.0,0,1,1
26.62,64.78,41.4,0.0,0,1,1
20.9,93.82,81.84,185.96,0,1,0
27.23,64.93,42.69,77.15,0,1,1
22.76,80.4,66.05,0.0,0,1,0
27.39,68.22,45.05,62.03,0,1,1
29.87,72.2,48.45,1007.09,0,0,1
21.65,79.19,55.96,153.29,0,1,0
22.72,86.18,80.09,46.16,0,1,0
21.48,77.79,57.22,0.0,0,1,0
21.98,70.33,59.58,137.04,0,1,0
33.5,50.56,29.74,2552.77,1,0,1
27.4,67.6,44.86,127.52,0,1,1
23.24,83.77,58.33,0.0,0,1,0
21.13,88.08,82.86,178.4,0,1,0
35.33,61.63,33.3,2317.54,1,0,1
28.05,69.0,44.97,1761.51,0,0,1
20.83,90.78,84.45,141.27,0,1,0
31.5,69.19,64.62,481.07,1,0,0
27.08,62.3,34.62,29.54,0,1,1
29.66,65.68,42.96,549.68,0,0,1
23.17,79.32,60.73,0.0,0,1,0
24.62,71.27,62.58,0.0,0,1,0
26.04,79.86,57.86,0.0,0,1,0
38.37,59.42,35.75,2608.75,1,0,1
23.14,77.45,49.15,15.68,0,1,1
17.32,91.69,75.33,13.72,0,1,0
35.24,44.64,34.75,4294.89,1,0,1
31.26,76.45,67.3,669.46,1,0,0
34.01,62.9,40.19,2260.48,1,0,1
24.47,66.96,51.35,0.0,0,1,0
26.78,67.12,43.52,148.72,0,1,1
40.54,56.79,38.82,3827.57,1,0,1
29.58,67.01,47.48,0.0,0,1,1
20.38,93.4,85.62,234.12,0,0,0
40.12,50.25,24.63,4663.95,1,0,1
26.77,65.99,51.4,0.0,0,1,0
25.17,72.27,60.46,53.04,0,1,0
23.79,86.94,49.04,0.0,0,1,1
30.87,74.93,72.79,792.63,1,0,0
34.17,62.17,39.11,2240.62,1,0,1
38.53,47.38,23.14,3871.42,1,0,1
22.06,83.9,80.55,471.89,0,0,0
22.72,88.43,75.12,473.64,0,0,0
22.86,63.83,51.32,0.0,0,1,0
26.17,75.76,57.72,612.08,0,0,0
27.32,77.24,50.61,768.51,0,0,0
35.22,53.25,44.95,2432.45,1,0,1
33.19,76.96,75.65,909.45,1,0,0
38.25,42.33,23.03,4766.74,1,0,1
37.99,50.51,29.35,3804.31,1,0,1
23.48,66.41,57.22,0.0,0,1,0
28.18,61.04,46.24,77.88,0,1,1
22.45,77.19,41.61,0.0,0,1,1
22.21,81.36,59.79,60.31,0,1,0
22.5,86.54,78.46,249.45,0,0,0
28.35,66.25,59.06,1543.0,0,0,0
35.09,63.44,59.08,968.01,1,0,0
28.62,68.27,39.99,0.0,0,1,1
17.41,88.92,86.5,0.0,0,1,0
22.89,75.22,54.93,0.0,0,1,0
18.13,94.57,83.67,107.92,0,1,0
23.54,79.42,61.59,551.55,0,0,0
38.19,56.2,27.77,4385.1,1,0,1
30.35,69.4,54.27,714.06,1,0,0
21.36,87.42,82.86,0.0,0,1,0
33.86,48.54,35.12,2991.07,1,0,1
29.37,60.05,44.36,40.71,0,1,1
33.0,68.93,46.26,2133.1,1,0,1
24.78,78.56,79.9,450.79,0,0,0
34.85,52.22,49.1,3765.38,1,0,1
19.49,79.01,85.21,83.21,0,1,0
19.29,83.19,86.04,216.9,0,0,0
23.9,73.98,62.49,0.0,0,1,0
20.59,71.91,61.56,203.85,0,0,0
24.25,75.05,48.84,0.0,0,1,1
25.21,76.76,56.62,155.55,0,1,0
26.82,70.57,50.37,1981.13,0,0,0
35.76,63.65,37.41,2428.85,1,0,1
26.67,80.57,42.5,23.71,0,1,1
31.43,64.43,43.34,755.96,1,0,1
27.75,65.17,48.55,113.67,0,1,1
27.7,69.53,42.27,1159.2,0,0,1
26.89,57.9,52.56,102.64,0,1,0
22.68,72.3,62.04,107.95,0,1,0
32.11,68.38,66.78,597.5,1,0,0
31.3,60.51,42.8,93.87,1,1,1
22.87,79.26,45.1,0.0,0,1,1
41.38,47.84,22.82,4367.98,1,0,1
28.08,59.61,37.24,310.68,0,0,1
21.92,75.53,49.17,267.39,0,0,1
21.69,92.14,83.59,0.0,0,1,0
32.21,78.03,76.47,917.68,1,0,0
32.96,68.97,37.91,1589.92,1,0,1
28.8,57.95,39.5,0.0,0,1,1
21.55,82.15,52.41,0.0,0,1,0
30.94,71.79,65.92,690.26,1,0,0
23.1,75.94,60.48,0.0,0,1,0
43.38,43.84,22.91,5000.0,1,0,1
24.82,81.12,53.25,60.45,0,1,0
35.01,54.45,19.51,3929.8,1,0,1
34.24,57.6,34.49,3815.66,1,0,1
28.63,62.68,50.13,594.84,0,0,0
35.46,62.52,38.92,1970.23,1,0,1
22.23,100.0,85.73,28.6,0,1,0
23.29,85.5,47.06,0.0,0,1,1
27.03,69.96,45.14,191.91,0,1,1
25.64,82.82,57.86,272.97,0,0,0
24.26,82.97,54.1,50.45,0,1,0
33.16,54.93,50.83,3785.91,1,0,0
34.12,62.18,30.76,2326.72,1,0,1
37.5,58.11,33.21,2365.41,1,0,1
40.25,50.03,31.58,4501.37,1,0,1
41.57,47.38,21.93,5000.0,1,0,1
19.38,95.22,80.34,0.0,0,1,0
24.14,77.56,59.28,0.0,0,1,0
31.57,53.77,34.8,1796.29,1,0,1
26.87,75.4,47.8,69.79,0,1,1
31.11,79.36,67.05,866.97,1,0,0
22.71,82.31,61.23,6.9,0,1,0
30.74,62.41,52.39,23.68,1,1,0
37.2,57.35,38.08,2485.48,1,0,1
21.1,76.75,65.14,0.0,0,1,0
35.09,65.95,48.95,1832.49,1,0,1
21.6,76.87,54.76,0.0,0,1,0
21.97,81.93,51.84,0.0,0,1,0
39.47,50.01,26.12,4812.56,1,0,1
18.31,88.47,90.81,54.36,0,1,0
26.74,66.55,68.76,607.83,0,0,0
26.96,75.23,64.96,0.0,0,1,0
29.84,65.35,51.25,2028.17,0,0,0
30.28,68.26,32.88,187.33,1,1,1
38.33,42.49,33.19,4086.29,1,0,1
23.09,76.71,56.45,0.0,0,1,0
39.8,39.43,27.91,4418.99,1,0,1
21.8,81.97,58.39,132.37,0,1,0
29.97,60.96,50.76,0.0,0,1,0
19.25,95.23,74.87,0.0,0,1,0
23.6,85.74,69.77,232.4,0,0,0
28.53,63.61,43.71,110.8,0,1,1
25.62,78.86,58.07,0.0,0,1,0
27.29,64.63,37.58,0.0,0,1,1
